name,creator,price,rating,ratingCount,salesCount,recommendation,affiliateRate,category,source,productUrl
"Plane Ticket Booking Confirmation PDF Generator","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/ahwear"
"Property Inspection Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/cqllnv"
"Material Requisition  Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/aehhmh"
"Material Request Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/qnnpqr"
"Material Order Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/ecvwbf"
"Vendor Registration Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/yhwkgj"
"New Customer Registration Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/lfrqsr"
"Club Membership Registration Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/zjxzz"
"Medical History Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/qafidy"
"College Admission Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/cdbbu"
"New Patient Enrollment Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/uofqb"
"School Registration Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/wlycle"
"Music School Registration Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/nmczqb"
"Conference Online Registration Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/rkbckg"
"Responsive Workshop Registration Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/kjmypl"
"Virtual Event Registration Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/cwmdlr"
"Competition Entry Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/jlzpzc"
"Student Enrollment Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/kayxr"
"Hotel Guest Registration Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/hykst"
"E-Mail Opt-In Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/hwvqsc"
"Vehicle Registration Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/loddhh"
"Dance Registration Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/dgscv"
"School Fee Payment Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/sayal"
"Home Inspection Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/xqtnnt"
"Payment Receipt Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/nvooi"
"Tax Preparation Client Intake Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/jukdq"
"Payment Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/wyfqo"
"Expense Report Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/ztqku"
"Invoice Upload Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/amydhz"
"Expense Reimbursement Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/ebhqk"
"Deposit Payment Receipt Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/umaga"
"Stock Inventory Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/tfrbi"
"Tax Preparer Agreement Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/vwjaxt"
"Expense Reimbursement Form with Calculations Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/gucnt"
"Bookkeeping Client Intake Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/cpvtjc"
"Invoice Request Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/pytagf"
"Expense Request Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/tqcark"
"Mileage Reimbursement Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/koxot"
"Travel Expense Reimbursement Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/owxeo"
"Payment Request Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/gmagwr"
"Business Expense Reimbursement Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/bhywx"
"Petty Cash Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/rqqyft"
"Meeting Room Reservation Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/zxcxsz"
"Meeting Feedback Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/luissy"
"General Meeting Voting Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/wtdeoe"
"Meeting Attendance Record Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/fbbfwe"
"Group Meeting Log Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/elrbi"
"Meeting Report Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/bebzl"
"Educational Meeting Minutes Form","Sanat | The Accountant Guy (Finance Products)",9,,,,"RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/402782931/fuodfx"
"Stoic Bundle (4x Stoic Notion Templates)","Pascio",0,,18,99,"HIGHLY RECOMMENDED","partner","template","gumroad_new","https://gumroad.com/a/919154899/nbbnpc"
"tido.today (Notion task manager)","Julian Paul",0,4,4,,"HIGHLY RECOMMENDED","partner","template","gumroad_new","https://bllbr"
"Automation Recipes in Notion","Notionery",0,4,4,,"HIGHLY RECOMMENDED","partner","template","gumroad_new","https://PuwFj"
"Handbook OS","Notionery",0,4,4,,"RECOMMENDED","partner","template","gumroad_new","https://fyxfl"
"Press Kit | Notion Template","Serj Solarkpunk | The Augmentor Academy",0,4,4,,"HIGHLY RECOMMENDED","partner","template","gumroad_new","https://reUVD"
"Digital Resume/CV - Notion Template","Jaime's Creations",0,4,4,,"HIGHLY RECOMMENDED","partner","template","gumroad_new","https://zzwjz"
"Free Notion Landing Page Template","Aditi",0,4,4,,"HIGHLY RECOMMENDED","partner","template","gumroad_new","https://vvnax"
"Gym Tracker","Nikk",0,4,4,,"RECOMMENDED","partner","template","gumroad_new","https://rgggb"
"FREE Obsidian Daily Reflection Template","Glitched",0,4,4,,"RECOMMENDED","partner","template","gumroad_new","https://gzstp"
"Notion Finance Tracker","Nathalia",0,4,4,,"HIGHLY RECOMMENDED","partner","template","gumroad_new","https://tehml"
"Academic CV/Resume in Notion template","Weekly Concepts",0,4,4,,"HIGHLY RECOMMENDED","partner","template","gumroad_new","https://jsmdm"
"YWA Breath: 30 days of yoga tracker | notion template","Aislin Barraclough",0,4,4,,"RECOMMENDED","partner","template","gumroad_new","https://lQnxe"
"FREE | 60+ Notion Cover Pack","Jai",0,4,4,,"HIGHLY RECOMMENDED","partner","template","gumroad_new","https://ybotu"
"Usability testing report","Carol Mayes",0,4,4,,"RECOMMENDED","partner","template","gumroad_new","https://dtthq"
"Personal Roadmap Notion Template","Alex",0,4,4,,"HIGHLY RECOMMENDED","partner","template","gumroad_new","https://rtwrc"
"Strategic Partnerships [Notion Template]","NOXEN STUDIO",0,4,4,,"HIGHLY RECOMMENDED","partner","template","gumroad_new","https://oepff"
"OMDT Template - Onboarding and Management of your Dream Team - English","Vincent",0,4,4,,"RECOMMENDED","partner","template","gumroad_new","https://dzrdm"
"Notion - A/B Testing Tracker","Jon Woodcock",0,4,4,,"HIGHLY RECOMMENDED","partner","template","gumroad_new","https://apqss"
"Notion UX Design OS -  Manage your Design Process all in one KIT","UX/UI Design Supply",0,4,4,,"HIGHLY RECOMMENDED","partner","template","gumroad_new","https://crdhr"
"Notion Course Tracker","John Seth Salazar",0,4,4,,"HIGHLY RECOMMENDED","partner","template","gumroad_new","https://gjgpt"
"Free Finance Dashboard","Barbarepublic",0,4,4,,"RECOMMENDED","partner","template","gumroad_new","https://sqooh"
"Notion Template for Social Circle Management","Yassen Shopov",0,4,4,,"HIGHLY RECOMMENDED","partner","template","gumroad_new","https://qipar"
"Spider-Man Spider-Verse Notion Dashboard","Hafsah | Notion Templates",0,4,4,,"HIGHLY RECOMMENDED","partner","template","gumroad_new","https://fynxd"
"Spirited Away FREE Notion Template and Digital Planner","HealWithReny 🌙",0,4,4,,"HIGHLY RECOMMENDED","partner","template","gumroad_new","https://udbtf"
"Minimalist Habit Tracker","Kellsey V",0,4,4,,"RECOMMENDED","partner","template","gumroad_new","https://gehnpv"
"Weekly Agenda (Notion Template)","Demetri Panici",0,4,4,,"RECOMMENDED","partner","template","gumroad_new","https://qkSCZ"
"PM's meeting minutes","PM optimizer",0,4,4,,"RECOMMENDED","partner","template","gumroad_new","https://slekj"
"Notion Product Design / UX Process Pack","UX FOX",0,4,4,,"HIGHLY RECOMMENDED","partner","template","gumroad_new","https://pqqsib"
"📋 Brand Audit","NotionSpark",0,4,4,,"RECOMMENDED","partner","template","gumroad_new","https://sdfkp"
"UX/UI Design Project Brief - Notion Template","Ulvin Omarov",0,4,4,,"HIGHLY RECOMMENDED","partner","template","gumroad_new","https://qzyqu"
"1-Minute Checklist to Launch Your Gumroad Product in 4 hours","Arunima",0,4,4,,"RECOMMENDED","partner","template","gumroad_new","https://pJoPI"
"Stop the Overspend: Notion Money Manager","Notion Tinn",0,4,4,,"HIGHLY RECOMMENDED","partner","template","gumroad_new","https://wzrch"
"Notion Magazine Article Layout - Samm Henshaw for Notion Magazine | Aesthetic Notion Template Download","The Notion Bar by Frances Odera Matthews",0,4,4,,"HIGHLY RECOMMENDED","partner","template","gumroad_new","https://ugrdfu"
"Notion Simple To-Do List","Dave ✨",0,4,4,,"HIGHLY RECOMMENDED","partner","template","gumroad_new","https://apzsa"
"Simple AI playground (with Notion AI)","PM optimizer",0,4,4,,"HIGHLY RECOMMENDED","partner","template","gumroad_new","https://hklqxk"
"Annual Review & Planning Notion Template","chloeforbesk",0,4,4,,"RECOMMENDED","partner","template","gumroad_new","https://fcwst"
"Content Calendar Notion Template","chloeforbesk",0,4,4,,"HIGHLY RECOMMENDED","partner","template","gumroad_new","https://wdqpkc"
"Startup Validation Experiment Tracker","Serj Solarkpunk | The Augmentor Academy",0,4,4,,"RECOMMENDED","partner","template","gumroad_new","https://yCernM"
"Notion invoice template for your brand","Jestfocus",0,4,4,,"HIGHLY RECOMMENDED","partner","template","gumroad_new","https://bkqka"
"Pitch Deck Database","Víctor Geis",0,4,4,,"RECOMMENDED","partner","template","gumroad_new","https://qapfi"
"Positioning & Messaging Guide","Olivine Marketing",0,4,4,,"RECOMMENDED","partner","template","gumroad_new","https://ioimr"
"Startup Investor Pitch Deck Template","Anika Rani",0,4,4,,"RECOMMENDED","partner","template","gumroad_new","https://zszms"
"Notion Creative Resume Template","Louis Munos",0,4,4,,"RECOMMENDED","partner","template","gumroad_new","https://qvkcd"
"My Favorite Free Font List for Canva","Keikoya Canva Templates",0,4,4,,"RECOMMENDED","partner","template","gumroad_new","https://blehe"
"Washi tape party","LunaFYAugust",0,4,4,,"RECOMMENDED","partner","template","gumroad_new","https://HokNd"
"Free Vinyl Record Mockups Set","rebrandy mockups",0,4,4,,"RECOMMENDED","partner","template","gumroad_new","https://bYVMf"
"Ultimate Organizer for Computer Files [Template]","Kahana",0,4,4,,"RECOMMENDED","partner","template","gumroad_new","https://xhpif"
"Data Analytics Path","Himanshu Ramchandani",0,4,4,,"RECOMMENDED","partner","template","gumroad_new","https://qvscj"
"Student Hub 2.0","The Notion Noob",0,4,4,,"RECOMMENDED","partner","template","gumroad_new","https://fcmvw"
"Annual Review Notion Template","Hossam 🧬",0,4,4,,"HIGHLY RECOMMENDED","partner","template","gumroad_new","https://wgwqp"
"UX Competitive Analysis | Notion Template","Serj Solarkpunk | The Augmentor Academy",0,4,4,,"HIGHLY RECOMMENDED","partner","template","gumroad_new","https://YRjaE"
"Designing Principle Examples List","StoryFlint",0,4,4,,"RECOMMENDED","partner","template","gumroad_new","https://uchge"
"Content Planner Notion Template","DigitalTemplatesHQ",0,4,4,,"HIGHLY RECOMMENDED","partner","template","gumroad_new","https://jodkm"
"Personal Website Notion Template","Swaliha Baza",0,4,4,,"HIGHLY RECOMMENDED","partner","template","gumroad_new","https://ingmn"
"Notion Template for Reading Organisation (Digital Library)","ST | HAY studio",0,4,4,,"HIGHLY RECOMMENDED","partner","template","gumroad_new","https://tzleg"
"Design Thinking & UX Cards (Digital Set for Notion)","UX/UI Design Supply",0,4,4,,"HIGHLY RECOMMENDED","partner","template","gumroad_new","https://EAcKh"
"List of Best Notion Widgets","Aditya Mulukuri",0,4,4,,"HIGHLY RECOMMENDED","partner","template","gumroad_new","https://CbSlq"
